N°,Site,Longitude,Latitude,Altitude,Ic,Classe_Ic
3049,Tumbwe,27.38738445,-11.47808423,1333.26,1.77,Dur
3050,Tumbwe,27.39283945,-11.4780711,1338.989,45.19,Dur
3051,Tumbwe,27.39745785,-11.47805713,1351.246,-0.79,Liquide
3052,Tumbwe,27.39283357,-11.47806132,1339.214,1.38,Dur
3053,Tumbwe,27.39123003,-11.4780626,1337.641,3.22,Dur
3054,Tumbwe,27.38321708,-11.47806245,1325.14,1.35,Dur
3055,Tumbwe,27.39741351,-11.478043,1351.187,1.66,Dur
3056,Tumbwe,27.39111821,-11.47804716,1337.816,1.03,Dur
3057,Tumbwe,27.39405862,-11.47804206,1342.79,2.03,Dur
3058,Tumbwe,27.3928961,-11.47804316,1339.157,0.77,Mi-dur
3059,Tumbwe,27.39429522,-11.47804082,1342.573,1.05,Dur
3060,Tumbwe,27.39290649,-11.47803985,1339.286,0.67,Terne
3061,Tumbwe,27.3928802,-11.47803522,1339.149,1.03,Dur
3062,Tumbwe,27.39737087,-11.47802893,1351.089,27.39,Dur
3063,Tumbwe,27.38846341,-11.4780357,1336.785,1.54,Dur
3064,Tumbwe,27.38527437,-11.47803876,1329.06,1.08,Dur
3065,Tumbwe,27.39732811,-11.47801616,1351.024,1.36,Dur
3066,Tumbwe,27.38323396,-11.47802361,1325.096,1.19,Dur
3067,Tumbwe,27.38332718,-11.47802296,1325.757,1.47,Dur
3068,Tumbwe,27.39116071,-11.47801245,1337.844,1.96,Dur
3069,Tumbwe,27.39728635,-11.47800145,1351.041,0.72,Terne
3070,Tumbwe,27.39292903,-11.47799719,1339.549,0.65,Terne
3071,Tumbwe,27.39105634,-11.4779977,1337.693,1.03,Dur
3072,Tumbwe,27.39232984,-11.47799309,1338.509,0.56,Terne
3073,Tumbwe,27.39722656,-11.47798345,1350.835,1.12,Dur
3074,Tumbwe,27.39292036,-11.47798292,1339.57,3.86,Dur
3075,Tumbwe,27.39296436,-11.47797632,1339.534,1.19,Dur
3076,Tumbwe,27.39718392,-11.47796911,1350.785,0.76,Mi-dur
3077,Tumbwe,27.39295641,-11.47797236,1339.363,1.19,Dur
3078,Tumbwe,27.39292809,-11.47797056,1339.407,1.78,Dur
3079,Tumbwe,27.39715609,-11.47796199,1350.702,1.77,Dur
3080,Tumbwe,27.39294815,-11.4779668,1339.493,45.19,Dur
3081,Tumbwe,27.38325271,-11.47797373,1325.239,-0.79,Liquide
3082,Tumbwe,27.38150742,-11.47797432,1329.359,1.38,Dur
3083,Tumbwe,27.39298148,-11.47795427,1339.571,3.22,Dur
3084,Tumbwe,27.3837412,-11.47796379,1325.998,1.35,Dur
3085,Tumbwe,27.39109696,-11.47795349,1337.636,1.66,Dur
3086,Tumbwe,27.39109696,-11.47795349,1337.636,1.03,Dur
3087,Tumbwe,27.39188613,-11.47795085,1341.838,2.03,Dur
3088,Tumbwe,27.39709993,-11.47794332,1350.608,0.77,Mi-dur
3089,Tumbwe,27.39100498,-11.47794975,1337.719,1.05,Dur
3090,Tumbwe,27.38335536,-11.47795662,1325.68,0.67,Terne
3091,Tumbwe,27.38922135,-11.47794207,1336.614,1.03,Dur
3092,Tumbwe,27.39296654,-11.47793547,1339.381,27.39,Dur
3093,Tumbwe,27.39536556,-11.4779321,1342.551,1.54,Dur
3094,Tumbwe,27.39107842,-11.4779376,1337.571,1.08,Dur
3095,Tumbwe,27.39705715,-11.47792862,1350.621,1.36,Dur
3096,Tumbwe,27.39296292,-11.47792228,1339.47,1.19,Dur
3097,Tumbwe,27.39301164,-11.47792091,1339.616,1.47,Dur
3098,Tumbwe,27.39301867,-11.47792077,1339.6,1.96,Dur
3099,Tumbwe,27.39700227,-11.47791162,1350.453,0.72,Terne
3100,Tumbwe,27.39300105,-11.47791488,1339.638,0.65,Terne
3101,Tumbwe,27.39104839,-11.47791424,1337.579,1.03,Dur
3102,Tumbwe,27.39696315,-11.47790031,1350.648,0.56,Terne
3103,Tumbwe,27.39298848,-11.47790534,1339.57,1.12,Dur
3104,Tumbwe,27.3914095,-11.47790696,1337.766,3.86,Dur
3105,Tumbwe,27.39303138,-11.47789995,1339.608,1.19,Dur
3106,Tumbwe,27.39094687,-11.47789868,1337.576,0.76,Mi-dur
3107,Tumbwe,27.39693463,-11.4778898,1350.309,1.19,Dur
3108,Tumbwe,27.38328454,-11.47789881,1325.194,1.78,Dur
3109,Tumbwe,27.39301529,-11.47788476,1339.507,1.77,Dur
3110,Tumbwe,27.39689597,-11.47787701,1350.332,45.19,Dur
3111,Tumbwe,27.38275064,-11.47789111,1325.748,-0.79,Liquide
3112,Tumbwe,27.39301175,-11.47787735,1339.61,1.38,Dur
3113,Tumbwe,27.38687373,-11.47788258,1332.105,3.22,Dur
3114,Tumbwe,27.39305185,-11.47787013,1339.683,1.35,Dur
3115,Tumbwe,27.39306128,-11.47786766,1339.684,1.66,Dur
3116,Tumbwe,27.39684075,-11.47785862,1350.15,1.03,Dur
3117,Tumbwe,27.39304113,-11.47786337,1339.556,2.03,Dur
3118,Tumbwe,27.39303789,-11.47786089,1339.728,0.77,Mi-dur
3119,Tumbwe,27.39097932,-11.47785738,1337.553,1.05,Dur
3120,Tumbwe,27.39680374,-11.47784839,1350.143,0.67,Terne
3121,Tumbwe,27.38485148,-11.47786419,1328.07,1.03,Dur
3122,Tumbwe,27.38339894,-11.47786095,1325.491,27.39,Dur
3123,Tumbwe,27.38213034,-11.47786123,1329.313,1.54,Dur
3124,Tumbwe,27.39364556,-11.47784592,1341.584,1.08,Dur
3125,Tumbwe,27.39307156,-11.47784277,1339.828,1.36,Dur
3126,Tumbwe,27.39086793,-11.47783758,1337.564,1.19,Dur
3127,Tumbwe,27.39673934,-11.47782814,1350.07,1.47,Dur
3128,Tumbwe,27.39306208,-11.47783205,1339.669,1.96,Dur
3129,Tumbwe,27.39306001,-11.47782305,1339.642,0.72,Terne
3130,Tumbwe,27.39669765,-11.47781434,1350.043,0.65,Terne
3131,Tumbwe,27.38331437,-11.47782552,1325.043,1.03,Dur
3132,Tumbwe,27.39667154,-11.47780602,1349.924,0.56,Terne
3133,Tumbwe,27.39309986,-11.47780746,1339.77,1.12,Dur
3134,Tumbwe,27.39311203,-11.47780337,1339.841,3.86,Dur
3135,Tumbwe,27.39091233,-11.47780456,1337.607,1.19,Dur
3136,Tumbwe,27.39062382,-11.47780326,1337.066,0.76,Mi-dur
3137,Tumbwe,27.39308539,-11.47779927,1339.808,1.19,Dur
3138,Tumbwe,27.39662886,-11.47779315,1349.809,1.78,Dur
3139,Tumbwe,27.39658965,-11.4777814,1349.809,1.77,Dur
3140,Tumbwe,27.39145991,-11.47778436,1340.968,45.19,Dur
3141,Tumbwe,27.39081295,-11.47778261,1337.535,-0.79,Liquide
3142,Tumbwe,27.38879373,-11.4777791,1335.681,1.38,Dur
3143,Tumbwe,27.39654815,-11.47776759,1349.974,3.22,Dur
3144,Tumbwe,27.39312366,-11.47777216,1339.974,1.35,Dur
3145,Tumbwe,27.39311867,-11.47776652,1339.781,1.66,Dur
3146,Tumbwe,27.39651966,-11.47775652,1349.772,1.03,Dur
3147,Tumbwe,27.39311468,-11.47775755,1339.838,2.03,Dur
3148,Tumbwe,27.3833315,-11.47777047,1324.971,0.77,Mi-dur
3149,Tumbwe,27.39082923,-11.47775708,1337.546,1.05,Dur
3150,Tumbwe,27.3834403,-11.47776681,1325.472,0.67,Terne
3151,Tumbwe,27.39648949,-11.47774674,1349.507,1.03,Dur
3152,Tumbwe,27.38315844,-11.47776375,1325.36,27.39,Dur
3153,Tumbwe,27.3931585,-11.47774468,1340.097,1.54,Dur
3154,Tumbwe,27.3931561,-11.47774393,1340.163,1.08,Dur
3155,Tumbwe,27.39646005,-11.47773666,1349.378,1.36,Dur
3156,Tumbwe,27.39314628,-11.4777409,1340.078,1.19,Dur
3157,Tumbwe,27.39640504,-11.47771969,1349.723,1.47,Dur
3158,Tumbwe,27.39461966,-11.47772136,1342.487,1.96,Dur
3159,Tumbwe,27.39317045,-11.47772072,1340.129,0.72,Terne
3160,Tumbwe,27.3907346,-11.47772325,1337.514,0.65,Terne
3161,Tumbwe,27.39316447,-11.47771579,1340.062,1.03,Dur
3162,Tumbwe,27.38543828,-11.47772594,1331.77,0.56,Terne
3163,Tumbwe,27.38315751,-11.47772692,1325.612,1.12,Dur
3164,Tumbwe,27.39637529,-11.47770892,1349.29,3.86,Dur
3165,Tumbwe,27.39194794,-11.47771157,1338.329,1.19,Dur
3166,Tumbwe,27.3931551,-11.47770618,1340.108,0.76,Mi-dur
3167,Tumbwe,27.39067308,-11.47770488,1337.529,1.19,Dur
3168,Tumbwe,27.39067308,-11.47770488,1337.529,1.78,Dur
3169,Tumbwe,27.39633031,-11.47769603,1349.216,1.77,Dur
3170,Tumbwe,27.39318616,-11.47769762,1340.157,45.19,Dur
3171,Tumbwe,27.39315637,-11.47769673,1340.096,-0.79,Liquide
3172,Tumbwe,27.39319759,-11.47769504,1340.217,1.38,Dur
3173,Tumbwe,27.39075287,-11.4776983,1337.569,3.22,Dur
3174,Tumbwe,27.39317553,-11.47769169,1340.073,1.35,Dur
3175,Tumbwe,27.38111543,-11.47770663,1329.4,1.66,Dur
3176,Tumbwe,27.39626965,-11.47767673,1349.104,1.03,Dur
3177,Tumbwe,27.38442858,-11.47768963,1327.079,2.03,Dur
3178,Tumbwe,27.393207,-11.47767645,1340.319,0.77,Mi-dur
3179,Tumbwe,27.38345016,-11.47768851,1325.31,1.05,Dur
3180,Tumbwe,27.39059598,-11.47767786,1337.623,0.67,Terne
3181,Tumbwe,27.39059598,-11.47767786,1337.623,1.03,Dur
3182,Tumbwe,27.386363,-11.47768093,1330.55,27.39,Dur
3183,Tumbwe,27.39319544,-11.47766786,1340.255,1.54,Dur
3184,Tumbwe,27.39068384,-11.47767079,1337.544,1.08,Dur
3185,Tumbwe,27.39622628,-11.47766227,1348.964,1.36,Dur
3186,Tumbwe,27.39318899,-11.47765867,1340.285,1.19,Dur
3187,Tumbwe,27.3833694,-11.47766648,1325.021,1.47,Dur
3188,Tumbwe,27.39322264,-11.47765335,1340.239,1.96,Dur
3189,Tumbwe,27.39100802,-11.47765332,1337.626,0.72,Terne
3190,Tumbwe,27.3932325,-11.47764976,1340.379,0.65,Terne
3191,Tumbwe,27.39319447,-11.47764805,1340.192,1.03,Dur
3192,Tumbwe,27.39061789,-11.47765082,1337.517,0.56,Terne
3193,Tumbwe,27.38345913,-11.47765847,1325.365,1.12,Dur
3194,Tumbwe,27.3961495,-11.47763904,1348.978,3.86,Dur
3195,Tumbwe,27.39320279,-11.47764224,1340.246,1.19,Dur
3196,Tumbwe,27.39054166,-11.47764075,1337.628,0.76,Mi-dur
3197,Tumbwe,27.3932444,-11.47762891,1340.399,1.19,Dur
3198,Tumbwe,27.39610909,-11.47762465,1349.027,1.78,Dur
3199,Tumbwe,27.39017958,-11.47763252,1336.304,1.77,Dur
3200,Tumbwe,27.3960799,-11.47761392,1348.747,45.19,Dur
3201,Tumbwe,27.39103367,-11.47761787,1340.097,-0.79,Liquide
3202,Tumbwe,27.39322346,-11.47760999,1340.448,1.38,Dur
3203,Tumbwe,27.38836611,-11.47761614,1334.747,3.22,Dur
3204,Tumbwe,27.39605252,-11.47760522,1348.602,1.35,Dur
3205,Tumbwe,27.39056492,-11.47761226,1337.536,1.66,Dur
3206,Tumbwe,27.39327186,-11.47760107,1340.562,1.03,Dur
3207,Tumbwe,27.39602428,-11.47759637,1348.561,2.03,Dur
3208,Tumbwe,27.39322541,-11.47759969,1340.326,0.77,Mi-dur
3209,Tumbwe,27.39326612,-11.47759895,1340.536,1.05,Dur
3210,Tumbwe,27.39048642,-11.47759518,1337.599,0.67,Terne
3211,Tumbwe,27.39598145,-11.47758407,1348.69,1.03,Dur
3212,Tumbwe,27.39324522,-11.47758724,1340.332,27.39,Dur
3213,Tumbwe,27.38860436,-11.47758646,1336.654,1.54,Dur
3214,Tumbwe,27.38348449,-11.47759229,1325.257,1.08,Dur
3215,Tumbwe,27.39595227,-11.4775732,1348.411,1.36,Dur
3216,Tumbwe,27.38238494,-11.47758939,1326.179,1.19,Dur
3217,Tumbwe,27.39328452,-11.47757256,1340.659,1.47,Dur
3218,Tumbwe,27.3905113,-11.47757098,1337.544,1.96,Dur
3219,Tumbwe,27.3905113,-11.47757098,1337.544,0.72,Terne
3220,Tumbwe,27.39591094,-11.47756055,1348.23,0.65,Terne
3221,Tumbwe,27.39587103,-11.47755581,1348.679,1.03,Dur
3222,Tumbwe,27.39327219,-11.47755858,1340.444,0.56,Terne
3223,Tumbwe,27.38349872,-11.47756225,1325.33,1.12,Dur
3224,Tumbwe,27.39271339,-11.47754957,1339.273,3.86,Dur
3225,Tumbwe,27.39331423,-11.47754695,1340.752,1.19,Dur
3226,Tumbwe,27.39330307,-11.47754453,1340.707,0.76,Mi-dur
3227,Tumbwe,27.39582679,-11.47754056,1348.473,1.19,Dur
3228,Tumbwe,27.39326805,-11.47754234,1340.442,1.78,Dur
3229,Tumbwe,27.39579708,-11.47753145,1348.169,1.77,Dur
3230,Tumbwe,27.39040975,-11.47753195,1337.478,45.19,Dur
3231,Tumbwe,27.39040975,-11.47753195,1337.478,-0.79,Liquide
3232,Tumbwe,27.39332939,-11.47752796,1340.93,1.38,Dur
3233,Tumbwe,27.39328034,-11.47752739,1340.508,3.22,Dur
3234,Tumbwe,27.39576889,-11.4775227,1348.055,1.35,Dur
3235,Tumbwe,27.39572547,-11.47750879,1347.978,1.66,Dur
3236,Tumbwe,27.38179646,-11.47752553,1329.952,1.03,Dur
3237,Tumbwe,27.38351572,-11.47752042,1325.196,2.03,Dur
3238,Tumbwe,27.39330448,-11.47750376,1340.617,0.77,Mi-dur
3239,Tumbwe,27.38400568,-11.47751506,1326.089,1.05,Dur
3240,Tumbwe,27.39335179,-11.47749724,1340.866,0.67,Terne
3241,Tumbwe,27.3956818,-11.47749408,1347.997,1.03,Dur
3242,Tumbwe,27.39044785,-11.47749909,1337.497,27.39,Dur
3243,Tumbwe,27.39334581,-11.47749483,1340.819,1.54,Dur
3244,Tumbwe,27.39330462,-11.47749474,1340.539,1.08,Dur
3245,Tumbwe,27.39565377,-11.47748462,1347.857,1.36,Dur
3246,Tumbwe,27.3933288,-11.47748485,1340.632,1.19,Dur
3247,Tumbwe,27.39336445,-11.47747404,1340.787,1.47,Dur
3248,Tumbwe,27.39560843,-11.47747052,1347.68,1.96,Dur
3249,Tumbwe,27.38585228,-11.47747929,1329.795,0.72,Terne
3250,Tumbwe,27.38352982,-11.47747649,1325.087,0.65,Terne
3251,Tumbwe,27.39036257,-11.47746691,1337.423,1.03,Dur
3252,Tumbwe,27.39556589,-11.4774568,1347.753,0.56,Terne
3253,Tumbwe,27.39334916,-11.47745752,1340.728,1.12,Dur
3254,Tumbwe,27.38973534,-11.47746178,1335.543,3.86,Dur
3255,Tumbwe,27.3955379,-11.47744732,1347.545,1.19,Dur
3256,Tumbwe,27.39060745,-11.47745137,1339.227,0.76,Mi-dur
3257,Tumbwe,27.39334488,-11.47744692,1340.645,1.19,Dur
3258,Tumbwe,27.3933831,-11.47744598,1340.896,1.78,Dur
3259,Tumbwe,27.38793848,-11.47745316,1333.814,1.77,Dur
3260,Tumbwe,27.3928726,-11.4774465,1339.907,45.19,Dur
3261,Tumbwe,27.39339492,-11.47744192,1340.907,-0.79,Liquide
3262,Tumbwe,27.39039256,-11.47744465,1337.465,1.38,Dur
3263,Tumbwe,27.39549446,-11.477432,1347.459,3.22,Dur
3264,Tumbwe,27.39340086,-11.47742847,1340.882,1.35,Dur
3265,Tumbwe,27.39335612,-11.47742834,1340.803,1.66,Dur
3266,Tumbwe,27.39335612,-11.47742834,1340.803,1.03,Dur
3267,Tumbwe,27.39156603,-11.47743005,1338.149,2.03,Dur
3268,Tumbwe,27.38072344,-11.47743894,1329.442,0.77,Mi-dur
3269,Tumbwe,27.3954564,-11.47741752,1347.475,1.05,Dur
3270,Tumbwe,27.3835494,-11.47743241,1325.029,0.67,Terne
3271,Tumbwe,27.39541646,-11.47740297,1347.315,1.03,Dur
3272,Tumbwe,27.39030061,-11.47740899,1337.474,27.39,Dur
3273,Tumbwe,27.38283547,-11.47741783,1325.786,1.54,Dur
3274,Tumbwe,27.39337792,-11.47740366,1340.894,1.08,Dur
3275,Tumbwe,27.39342653,-11.47740174,1340.912,1.36,Dur
3276,Tumbwe,27.39341501,-11.47740114,1340.942,1.19,Dur
3277,Tumbwe,27.39337893,-11.4774,1340.872,1.47,Dur
3278,Tumbwe,27.39060654,-11.47739968,1337.485,1.96,Dur
3279,Tumbwe,27.39537033,-11.47739313,1347.071,0.72,Terne
3280,Tumbwe,27.39339738,-11.47738858,1340.798,0.65,Terne
3281,Tumbwe,27.39532863,-11.47738103,1347.092,1.03,Dur
3282,Tumbwe,27.39033152,-11.47738706,1337.461,0.56,Terne
3283,Tumbwe,27.39342125,-11.47738165,1340.991,1.12,Dur
3284,Tumbwe,27.38356568,-11.47738602,1325.17,3.86,Dur
3285,Tumbwe,27.39341264,-11.47737183,1340.841,1.19,Dur
3286,Tumbwe,27.39528892,-11.47736706,1347.305,0.76,Mi-dur
3287,Tumbwe,27.39340865,-11.47736445,1340.915,1.19,Dur
3288,Tumbwe,27.39345958,-11.47735869,1341.022,1.78,Dur
3289,Tumbwe,27.39526167,-11.47735396,1346.828,1.77,Dur
3290,Tumbwe,27.39346371,-11.47735604,1341.01,45.19,Dur
3291,Tumbwe,27.39343941,-11.47734524,1340.95,-0.79,Liquide
3292,Tumbwe,27.39521992,-11.47733743,1346.643,1.38,Dur
3293,Tumbwe,27.39346636,-11.47733369,1341.107,3.22,Dur
3294,Tumbwe,27.39023265,-11.4773348,1337.372,1.35,Dur
3295,Tumbwe,27.38358279,-11.47734049,1325.099,1.66,Dur
3296,Tumbwe,27.39516363,-11.47732076,1346.777,1.03,Dur
3297,Tumbwe,27.39345581,-11.47732171,1341.223,2.03,Dur
3298,Tumbwe,27.39025628,-11.47732417,1337.438,0.77,Mi-dur
3299,Tumbwe,27.39513626,-11.47731304,1346.69,1.05,Dur
3300,Tumbwe,27.39349339,-11.47731356,1341.313,0.67,Terne
3301,Tumbwe,27.39345865,-11.47731278,1341.025,1.03,Dur
3302,Tumbwe,27.39348246,-11.47730962,1341.288,27.39,Dur
3303,Tumbwe,27.39350153,-11.47730799,1341.28,1.54,Dur
3304,Tumbwe,27.38349175,-11.47732044,1324.771,1.08,Dur
3305,Tumbwe,27.38349175,-11.47732044,1324.771,1.36,Dur
3306,Tumbwe,27.39508946,-11.47729841,1346.348,1.19,Dur
3307,Tumbwe,27.39349808,-11.47729416,1341.239,1.47,Dur
3308,Tumbwe,27.3835998,-11.47730021,1325.085,1.96,Dur
3309,Tumbwe,27.38929109,-11.47729105,1334.781,0.72,Terne
3310,Tumbwe,27.39348826,-11.47728294,1341.303,0.65,Terne
3311,Tumbwe,27.38751085,-11.47729019,1332.881,1.03,Dur
3312,Tumbwe,27.39017888,-11.47728639,1337.439,0.56,Terne
3313,Tumbwe,27.39352393,-11.47728115,1341.368,1.12,Dur
3314,Tumbwe,27.39503135,-11.47727906,1346.227,3.86,Dur
3315,Tumbwe,27.39018122,-11.47728488,1338.357,1.19,Dur
3316,Tumbwe,27.39352133,-11.47727914,1341.334,0.76,Mi-dur
3317,Tumbwe,27.39242735,-11.47727834,1339.399,1.19,Dur
3318,Tumbwe,27.39350983,-11.47727363,1341.314,1.78,Dur
3319,Tumbwe,27.38201924,-11.47728767,1326.61,1.77,Dur
3320,Tumbwe,27.39349868,-11.47727009,1341.353,45.19,Dur
3321,Tumbwe,27.38534156,-11.47727764,1328.64,-0.79,Liquide
3322,Tumbwe,27.39499035,-11.47726373,1346.149,1.38,Dur
3323,Tumbwe,27.38322051,-11.47727903,1325.88,3.22,Dur
3324,Tumbwe,27.39019499,-11.47726608,1337.32,1.35,Dur
3325,Tumbwe,27.39353216,-11.47725761,1341.518,1.66,Dur
3326,Tumbwe,27.39494678,-11.47725133,1346.124,1.03,Dur
3327,Tumbwe,27.39352661,-11.47725213,1341.338,2.03,Dur
3328,Tumbwe,27.38547168,-11.47725683,1331.6,0.77,Mi-dur
3329,Tumbwe,27.39492325,-11.4772429,1346.117,1.05,Dur
3330,Tumbwe,27.39355215,-11.47724116,1341.518,0.67,Terne
3331,Tumbwe,27.39355624,-11.47724041,1341.491,1.03,Dur
3332,Tumbwe,27.39354591,-11.4772383,1341.514,27.39,Dur
3333,Tumbwe,27.39353498,-11.47723481,1341.482,1.54,Dur
3334,Tumbwe,27.39486466,-11.47722788,1346.173,1.08,Dur
3335,Tumbwe,27.39012762,-11.47723363,1337.422,1.36,Dur
3336,Tumbwe,27.3901248,-11.47723244,1337.355,1.19,Dur
3337,Tumbwe,27.39355789,-11.47722615,1341.591,1.47,Dur
3338,Tumbwe,27.39483469,-11.47722127,1345.718,1.96,Dur
3339,Tumbwe,27.39355309,-11.47722114,1341.45,0.72,Terne
3340,Tumbwe,27.39015902,-11.47721884,1337.406,0.65,Terne
3341,Tumbwe,27.38362257,-11.47722696,1324.961,1.03,Dur
3342,Tumbwe,27.39479118,-11.47720803,1345.721,0.56,Terne
3343,Tumbwe,27.3935779,-11.47720589,1341.657,1.12,Dur
3344,Tumbwe,27.39356851,-11.47720401,1341.665,3.86,Dur
3345,Tumbwe,27.39355778,-11.47720353,1341.699,1.19,Dur
3346,Tumbwe,27.39476383,-11.47719911,1345.767,0.76,Mi-dur
3347,Tumbwe,27.39358598,-11.47719906,1341.592,1.19,Dur
3348,Tumbwe,27.39239538,-11.47719919,1338.938,1.78,Dur
3349,Tumbwe,27.39358705,-11.47719142,1341.676,1.77,Dur
3350,Tumbwe,27.39472012,-11.47718474,1345.664,45.19,Dur
3351,Tumbwe,27.39324096,-11.47718608,1341.484,-0.79,Liquide
3352,Tumbwe,27.39357985,-11.47718094,1341.654,1.38,Dur
3353,Tumbwe,27.39469195,-11.47717535,1345.442,3.22,Dur
3354,Tumbwe,27.38146259,-11.47718983,1329.392,1.35,Dur
3355,Tumbwe,27.38364137,-11.47718555,1325.066,1.66,Dur
3356,Tumbwe,27.39360993,-11.47717133,1341.696,1.03,Dur
3357,Tumbwe,27.39359044,-11.47716812,1341.802,2.03,Dur
3358,Tumbwe,27.39360018,-11.47716741,1341.767,0.77,Mi-dur
3359,Tumbwe,27.39361335,-11.47716595,1341.598,1.05,Dur
3360,Tumbwe,27.39006327,-11.47716881,1337.449,0.67,Terne
3361,Tumbwe,27.39464832,-11.4771614,1345.327,1.03,Dur
3362,Tumbwe,27.38033145,-11.47717125,1329.483,27.39,Dur
3363,Tumbwe,27.39361689,-11.47715139,1341.695,1.54,Dur
3364,Tumbwe,27.39460611,-11.47714791,1345.208,1.08,Dur
3365,Tumbwe,27.39007132,-11.47715006,1337.427,1.36,Dur
3366,Tumbwe,27.39118414,-11.47714853,1337.968,1.19,Dur
3367,Tumbwe,27.39360812,-11.47714184,1341.704,1.47,Dur
3368,Tumbwe,27.39020506,-11.47714605,1337.345,1.96,Dur
3369,Tumbwe,27.39456286,-11.47713301,1345.134,0.72,Terne
3370,Tumbwe,27.3831036,-11.47714818,1326.028,0.65,Terne
3371,Tumbwe,27.393608,-11.47713354,1341.487,1.03,Dur
3372,Tumbwe,27.38874531,-11.47713721,1336.523,0.56,Terne
3373,Tumbwe,27.39364064,-11.4771297,1342.04,1.12,Dur
3374,Tumbwe,27.39362289,-11.47712442,1341.638,3.86,Dur
3375,Tumbwe,27.39364493,-11.47712298,1342.097,1.19,Dur
3376,Tumbwe,27.38708323,-11.47712721,1331.947,0.76,Mi-dur
3377,Tumbwe,27.39452055,-11.47711718,1345.019,1.19,Dur
3378,Tumbwe,27.38884686,-11.47712031,1334.02,1.78,Dur
3379,Tumbwe,27.389755,-11.47711838,1337.487,1.77,Dur
3380,Tumbwe,27.39363833,-11.47711239,1341.899,45.19,Dur
3381,Tumbwe,27.38366346,-11.47712295,1324.963,-0.79,Liquide
3382,Tumbwe,27.39198211,-11.47711017,1338.89,1.38,Dur
3383,Tumbwe,27.39363358,-11.47710696,1341.991,3.22,Dur
3384,Tumbwe,27.39447965,-11.47710501,1345.119,1.35,Dur
3385,Tumbwe,27.39363267,-11.47710243,1341.834,1.66,Dur
3386,Tumbwe,27.39366274,-11.47709971,1342.011,1.03,Dur
3387,Tumbwe,27.39445295,-11.47709465,1344.83,2.03,Dur
3388,Tumbwe,27.39366528,-11.47709387,1342.002,0.77,Mi-dur
3389,Tumbwe,27.39365048,-11.4770936,1341.924,1.05,Dur
3390,Tumbwe,27.38998385,-11.47708918,1337.401,0.67,Terne
3391,Tumbwe,27.3936635,-11.47707961,1342.072,1.03,Dur
3392,Tumbwe,27.39441053,-11.47707729,1344.751,27.39,Dur
3393,Tumbwe,27.3836749,-11.47708745,1325.168,1.54,Dur
3394,Tumbwe,27.39365838,-11.47707386,1341.987,1.08,Dur
3395,Tumbwe,27.39001098,-11.47707594,1337.339,1.36,Dur
3396,Tumbwe,27.38483083,-11.47707598,1327.485,1.19,Dur
3397,Tumbwe,27.3943673,-11.47706132,1344.578,1.47,Dur
3398,Tumbwe,27.39366235,-11.47706201,1342.045,1.96,Dur
3399,Tumbwe,27.39368369,-11.47706165,1342.233,0.72,Terne
3400,Tumbwe,27.39368015,-11.47705969,1342.1,0.65,Terne
3401,Tumbwe,27.3936931,-11.47705842,1342.393,1.03,Dur
3402,Tumbwe,27.38251248,-11.47707191,1326.213,0.56,Terne
3403,Tumbwe,27.39369209,-11.47705327,1342.358,1.12,Dur
3404,Tumbwe,27.3943392,-11.47705211,1344.439,3.86,Dur
3405,Tumbwe,27.39368673,-11.47704642,1342.214,1.19,Dur
3406,Tumbwe,27.39370715,-11.47703881,1342.226,0.76,Mi-dur
3407,Tumbwe,27.39369802,-11.47703753,1342.161,1.19,Dur
3408,Tumbwe,27.39368817,-11.47703741,1342.279,1.78,Dur
3409,Tumbwe,27.39429497,-11.47703547,1344.303,1.77,Dur
3410,Tumbwe,27.39371221,-11.47703244,1342.232,45.19,Dur
3411,Tumbwe,27.38992295,-11.47703695,1337.294,-0.79,Liquide
3412,Tumbwe,27.39371087,-11.47702795,1342.032,1.38,Dur
3413,Tumbwe,27.39425313,-11.47701932,1344.384,3.22,Dur
3414,Tumbwe,27.39369985,-11.47701667,1342.141,1.35,Dur
3415,Tumbwe,27.38993353,-11.47701692,1337.219,1.66,Dur
3416,Tumbwe,27.39422487,-11.4770072,1344.124,1.03,Dur
3417,Tumbwe,27.39371942,-11.47700762,1342.231,2.03,Dur
3418,Tumbwe,27.39372635,-11.47700707,1342.283,0.77,Mi-dur
3419,Tumbwe,27.3937066,-11.47700556,1342.301,1.05,Dur
3420,Tumbwe,27.39372711,-11.47700445,1342.177,0.67,Terne
3421,Tumbwe,27.39372205,-11.47699598,1342.355,1.03,Dur
3422,Tumbwe,27.39371451,-11.47698599,1342.266,27.39,Dur
3423,Tumbwe,27.39418866,-11.4769853,1343.953,1.54,Dur
3424,Tumbwe,27.39374284,-11.47698264,1342.319,1.08,Dur
3425,Tumbwe,27.39373073,-11.47698116,1342.177,1.36,Dur
3426,Tumbwe,27.39371799,-11.47698055,1342.087,1.19,Dur
3427,Tumbwe,27.38362583,-11.47698873,1324.815,1.47,Dur
3428,Tumbwe,27.38165354,-11.47698595,1327.041,1.96,Dur
3429,Tumbwe,27.38986283,-11.47697382,1337.328,0.72,Terne
3430,Tumbwe,27.39413278,-11.47696388,1344.064,0.65,Terne
3431,Tumbwe,27.38370479,-11.47697451,1325.207,1.03,Dur
3432,Tumbwe,27.38370479,-11.47697451,1325.207,0.56,Terne
3433,Tumbwe,27.38665561,-11.47696424,1331.014,1.12,Dur
